electricity_space_heating,electricity_water_heating,electricity_electric_vehicle,electricity_pool_or_sauna,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
0.0,0.0,0.0,0.0,11th,PT.05,2.0,PA.02,OWN.02,1.0,OT.02,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.05,2.0,PA.02,OWN.02,1.0,OT.02,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.05,2.0,PA.02,OWN.02,1.0,OT.02,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.05,2.0,PA.02,OWN.02,1.0,OT.02,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3.0,PA.03,OWN.01,2.0,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3.0,PA.03,OWN.01,2.0,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3.0,PA.03,OWN.01,2.0,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,3.0,PA.04,OWN.02,4.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,3.0,PA.04,OWN.02,4.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.02,4.0,PA.03,OWN.01,5.0,OT.05,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.02,4.0,PA.03,OWN.01,5.0,OT.05,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.02,4.0,PA.03,OWN.01,5.0,OT.05,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.02,4.0,PA.03,OWN.01,5.0,OT.05,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.03,3.0,PA.02,OWN.01,2.0,OT.05,other,other,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.05,3.0,PA.03,OWN.01,4.0,OT.04,other,other,other,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.04,4.0,PA.04,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.06,3.0,PA.04,OWN.02,1.0,OT.02,other,other,electric,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.06,3.0,PA.04,OWN.02,1.0,OT.02,other,other,electric,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7.1935,0.0,0.0,0.0,12th,PT.06,3.0,PA.04,OWN.02,1.0,OT.02,other,other,electric,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.02,3.0,PA.01,OWN.01,4.0,OT.04,other,other,other,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.02,3.0,PA.01,OWN.01,4.0,OT.04,other,other,other,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.02,3.0,PA.01,OWN.01,4.0,OT.04,other,other,other,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,3.0,PA.02,OWN.02,4.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,3.0,PA.02,OWN.02,4.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.04,3.0,PA.02,OWN.02,4.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,3.0,PA.03,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,3.0,PA.03,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.04,3.0,PA.03,OWN.02,2.0,OT.04,other,other,other,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.04,3.0,PA.03,OWN.01,3.0,OT.04,other,other,other,other,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,4.0,PA.04,OWN.01,5.0,OT.04,other,other,other,other,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
